,gene:1004,gene:1007,gene:1016,gene:1079,gene:118,gene:1244,gene:1257,gene:1271,gene:1272,gene:1288,gene:1357,gene:136,gene:1369,gene:137,gene:139,gene:140,gene:1408,gene:1431,gene:1434,gene:1435,gene:1471,gene:150,gene:151,gene:1548,gene:1558,gene:156,gene:157,gene:163,gene:1710,gene:1740,gene:1775,gene:1784,gene:1787,gene:1815,gene:1816,gene:2075,gene:2081,gene:2142,gene:2148,gene:2153,gene:2154,gene:2160,gene:2162,gene:2194,gene:2206,gene:2212,gene:2219,gene:2220,gene:2226,gene:2231,gene:2233,gene:2234,gene:2235,gene:2262,gene:2323,gene:2326,gene:2327,gene:2341,gene:2342,gene:2385,gene:2439,gene:2453,gene:2454,gene:2455,gene:2522,gene:2573,gene:2574,gene:2575,gene:2576,gene:2577,gene:2606,gene:2628,gene:2702,gene:2714,gene:2735,gene:2737,gene:2739,gene:2757,gene:2762,gene:2764,gene:2854,gene:2855,gene:2863,gene:2865,gene:2879,gene:2888,gene:2892,gene:2893,gene:2895,gene:2931,gene:2956,gene:2957,gene:2964,gene:2968,gene:2970,gene:2973,gene:2976,gene:2987,gene:3044,gene:34,gene:344,gene:346,gene:347,gene:348,gene:349,gene:353,gene:359,gene:371,gene:478,gene:479,gene:480,gene:501,gene:515,gene:517,gene:531,gene:577,gene:643,gene:649,gene:712,gene:87,gene:885,gene:888,gene:90,gene:941
SMARCA5,0.04387534769949546,0.14729749863862093,0.059369302896368194,0.01983553894337973,0.10255082331951547,0.03362930627287827,0.08137395409526728,0.08229629232754364,0.027090741058078092,0.01996824948039791,0.004074760917423382,0.05317130609719092,0.13960609357756093,0.04194523882673727,0.029554180401478093,0.02903602869850773,0.013006420596595365,0.0672224489244191,0.013165299992631819,0.024923619460614003,0.021500682934572544,0.06270241097766546,0.08232449331666,0.005491354661598273,0.05176830688865182,0.012683851047555546,0.033854831241723546,0.05524781128109728,0.06002124340947001,0.07560353405754545,0.05028692551918637,0.02085106485586855,0.04968682505960728,0.10057136271580365,0.01132273860226282,0.11484479569253729,0.16040059056702546,0.04197758702013545,0.053030301151609095,0.02414954378141264,0.05632566967394182,0.013012143738504274,0.041588993978929095,0.07508140103846456,0.10591876791678001,0.02425293358415837,0.054274047715726366,0.04176276183833728,0.02281219481665473,0.08074979985085365,0.016821558231568366,0.06459395085060274,0.07814784388444092,0.015835311581309183,0.03783552527162673,0.046371135236293645,0.11507911273446,0.1366736054298873,0.02174918341513909,0.07799439732601364,0.032615936906616,0.03261780314854282,0.018570102500868546,0.11050142864818911,0.031144052634955913,0.04247566625438182,0.09743524683789273,0.05691747572495728,0.05928760297201637,0.006712333074208364,0.13908105751548275,0.09856577472511636,0.01314041676694091,0.1086472136137882,0.04280661315607091,0.04317944682100636,0.05324056440869728,0.09094528685727546,0.014996954235739638,0.1628018218461982,0.05545309789304728,0.10210790190221727,0.027509608690541726,0.04900958660038637,0.05526605897993728,0.08072325774345,0.02576048381264209,0.09995301455738456,0.2325188141461309,0.0950045704083191,0.012844389325304727,0.013292702108169272,0.04298535766061727,0.05803141479505364,0.030745133055087817,0.042710812737160916,0.2047669672534882,0.03171715479466037,0.02831727672442582,0.03694325427039355,0.04456253944899273,0.010154346739946182,0.04362817432429909,0.03661744990201391,0.025578463016713092,0.03857845544667164,0.04884286898825727,0.023332751898108545,0.04031032795475891,0.033045670214298,0.043093599692372725,0.11868261853493182,0.022230590888172547,0.012528952967629637,0.10482515014766455,0.04055584244824255,0.054791618810097274,0.04986847260715092,0.18543021256908274,0.025545575686758276,0.007423910384882728,0.06629596348786092,0.16038109870690093,0.05204907261853091
SMARCB1,0.045758806093,0.15191758116017243,0.16697052907017243,0.013547095648293104,0.20539450724896552,0.05053112699117241,0.18116559150344827,0.14909306291189656,0.0687429516912069,0.061728359727517244,0.01249527230675862,0.142931153365,0.11619609708603448,0.05848604815501725,0.09715165891465517,0.02214868283213793,0.013247857761068967,0.08944927198103449,0.02643290715582759,0.058064538359413796,0.020163777409637932,0.12149826292051726,0.17942752172172413,0.0033846772028034485,0.13079315784017242,0.04470946039905173,0.06763730145586208,0.11850650346017243,0.126189688625,0.06955623951137932,0.07656178806137931,0.12469566713051725,0.03149963452843104,0.059345977691,0.043313244043034486,0.09766762902448277,0.20242380779310346,0.15231400477396553,0.14714996779241382,0.02243763848187931,0.047155456037344834,0.09176587247413794,0.03310508822310345,0.06748120965793103,0.21423970913172413,0.0727654125474138,0.10268362656275862,0.0666926983136207,0.06699435190724139,0.20723044411034486,0.09251907734034483,0.19528198862586207,0.11142786430637931,0.009295638213931036,0.03990709802389655,0.048062522818655175,0.12281637143637932,0.316207295542069,0.02065472327884483,0.2156847970863793,0.12009715321051725,0.06697700837413793,0.04983608490205173,0.06865933108517241,0.060527258118913796,0.0329356171282069,0.04911936339655173,0.08962952084293103,0.030537192323568968,0.01866517226712069,0.07559674432655174,0.12587440796965518,0.03202892199403449,0.08821664230689655,0.05729838778456897,0.06022498511339655,0.08129099789155173,0.08313808416706896,0.03307938262939655,0.10378246326724139,0.0667695053887931,0.3267831342637931,0.0471832676315,0.17128597175344829,0.13354520489655175,0.08426974970206896,0.09175720070758621,0.07221537478327586,0.03082509497308621,0.16643040189637934,0.027023516399189658,0.04957785208237931,0.11010294225965517,0.33489681069672417,0.1979634227260345,0.06045757428055173,0.10471963346672415,0.03207599729817242,0.03505332446132759,0.07951638280793104,0.10327516492396553,0.024558133168534484,0.0792023409763793,0.09156704125534484,0.09297124802482759,0.023969196337293105,0.1836519108562069,0.05474238459344828,0.19442658079672415,0.05572811668562069,0.03046323454312069,0.07846895729086206,0.09909041815086207,0.043315721690620694,0.05556081353236207,0.15043904496310345,0.07702696639568965,0.09203407782534483,0.24592634411172415,0.0582639270489138,0.05328980175484483,0.026912455846137932,0.07459143881844828,0.12962990229844829
SMARCC1,0.06594780883720334,0.06950265324740558,0.03150201617805056,0.05952540502420168,0.1585335198237945,0.1526005694402778,0.0809132484986389,0.08235904320670558,0.17688020202625004,0.06869122426530003,0.023571113300858895,0.14880169724923892,0.30560585489460007,0.21977078039621673,0.09763906969090003,0.045069987418622795,0.024363571219806115,0.034946961552202234,0.033210743164978344,0.08407908626639446,0.01911597545480945,0.0699799252573889,0.17101781068465557,0.028118843248147788,0.21666817950565562,0.07654990397222224,0.049292613251998345,0.09390276872571669,0.19367125704972227,0.02459641605814945,0.18968933074048894,0.03794026249291779,0.06826787001376668,0.1250738896232056,0.04511238940891001,0.09931584541356114,0.05605103786087113,0.10586585458822781,0.059031025774808905,0.12740100670396115,0.10450859150823336,0.07451167957254447,0.07860210705001669,0.10869021321913336,0.13491088510930557,0.03975063443929389,0.19171823602142227,0.07642875542854446,0.05072323110953835,0.1128152545662278,0.08123076418728892,0.030318221836970565,0.16548291980179447,0.020357881157774448,0.11579670691311114,0.13036581776737224,0.1782141673093834,0.21416133656340006,0.0372818001884889,0.24842906748940008,0.11985917703435002,0.05181343487237057,0.07819472843061669,0.10092539035099446,0.041560673560000566,0.22896941624832226,0.08883449943141668,0.0632066566236589,0.0525063779161539,0.017073291191161116,0.37019999516903895,0.1376047760777889,0.02583359563660834,0.08081406644914446,0.07084926590597779,0.06454128755813113,0.048976295735758346,0.10645495602314446,0.03703357880421723,0.15207936444192782,0.03330213709380779,0.0973288761669778,0.10976191187474447,0.11616081819548335,0.06410402119361501,0.15228837896233893,0.09927390937921113,0.09083012214540558,0.20883412889827227,0.06357775724508946,0.04930073419833279,0.036354880699086115,0.041479930052593345,0.15039526655453894,0.14678077978437226,0.025527329455585564,0.10842994354562781,0.06412046278168557,0.027315335516975008,0.06472607236980668,0.14903600652052781,0.027900309913590562,0.09121087471125001,0.11124032349841668,0.11402341174631114,0.04573603814831501,0.09353133527861669,0.09988431165697224,0.28707744987662787,0.05257786886995057,0.014914051378073338,0.11233465429955003,0.2215700359652334,0.022675346294116116,0.09954150121744447,0.08693406485888891,0.0740244227924778,0.052166363212249454,0.0850955358608778,0.03424037265597167,0.04190601347461612,0.036394819779419454,0.2744799982881556,0.09141988923166114
SMARCC2,0.022094650435719638,0.08553874909261498,0.03656294027785864,0.04244896816147714,0.12325526712829928,0.052221458542499995,0.041306217270147855,0.03953719145109642,0.07916275767818785,0.020138354258012144,0.012625924436255357,0.046332867407802854,0.05425407839038499,0.07067418828521356,0.025910910459552215,0.011309140273929855,0.015941088002952644,0.12031824048192,0.011289628959749142,0.0671013223414157,0.029682409233205496,0.07466520847213928,0.08037437203133142,0.018955624301351785,0.0711986983193657,0.024832279102667783,0.035862139781461924,0.056034198878284286,0.030197278382703644,0.08403599532591213,0.07494907896472928,0.01923050428642714,0.014105149853505,0.1309809823942864,0.015468455110033927,0.02726537823848164,0.09501283113910927,0.048101893226854285,0.030518296887194568,0.06358048656876643,0.04471954952740928,0.020291192885761068,0.2379894460066564,0.16821124787460426,0.028849390890125354,0.02574269232533143,0.08676796188599999,0.03952188845958214,0.029375699025780428,0.03907963200481928,0.027779903070670714,0.07145004995498785,0.08738352471966214,0.018543132165084214,0.0693106917412907,0.04645223074161428,0.11404057078797213,0.03812074655653414,0.019041014994001498,0.0688340035556207,0.03559927264472528,0.02601252232320707,0.03910411679124214,0.048905682856142135,0.022695369367612926,0.05154506631756857,0.033284312603401714,0.026612590877960998,0.17999990738763427,0.018498944777086714,0.11808438629562214,0.09790700940924855,0.021136262334658713,0.10738262175489427,0.04343945428723928,0.037000146745421784,0.031942852367259425,0.04857781626294857,0.008354936019575786,0.05443656656419286,0.03593085021336107,0.19200701710453072,0.07566602411717357,0.05794860311672142,0.047279357432961425,0.07607843973848356,0.03228211968913114,0.25643414167882495,0.09884814338737713,0.16062823300448786,0.014518598426742212,0.017619175794930428,0.0798567483433607,0.05391970802579785,0.11087399926887856,0.036363351011033565,0.03678093139197964,0.03617244619189285,0.042940959338661426,0.06124945838635285,0.17013100816007143,0.016795760079025498,0.04309360667901642,0.06417615551346,0.03766039431430564,0.035230700094103715,0.04081269579381214,0.08277885457301357,0.1019477643185957,0.1260055972782043,0.03644212315985335,0.08502839432561356,0.05472847112732786,0.027186644347140642,0.09562992427192285,0.031178314911205714,0.08756639546825785,0.021205202311430568,0.028688288646958715,0.021911014537548214,0.014735939163723857,0.08282514612234429,0.05561795750909571,0.06250621656446356
SMARCD3,0.014921654249233748,0.030891002953374998,0.03239087817227083,0.010926077881727081,0.06311416874802499,0.015691182488700415,0.06604758054448333,0.02455960156287083,0.01041120710167875,0.021462208937366663,0.0034406950944041665,0.05011117312192916,0.04341283612155,0.09329037284103331,0.07902818687912916,0.020863088082825,0.005001062861865833,0.04439008723169166,0.007842201754394582,0.02722268339589583,0.00584360506845,0.022197116698387497,0.08602649892328748,0.007895770207271249,0.01981730086385583,0.015030553275147497,0.012390524119985834,0.005422893697444166,0.06278081707532499,0.02013068875167958,0.04521247907597083,0.014064538272381666,0.016591853929752914,0.02456084541239583,0.010954644959151248,0.045229685661066665,0.014761404968762914,0.024760690569412498,0.015156658886157082,0.010813219268158748,0.03470941368687083,0.01074866347781125,0.021000118838829164,0.13520602875099166,0.023042519758879165,0.019824370075322915,0.032510080418416666,0.01901939212439375,0.02545247821356666,0.04297645224652916,0.025760952895766662,0.041888083912154164,0.016511148826405832,0.014021791310372499,0.032907904958162496,0.02191828709653333,0.04100930422274166,0.09960166533088333,0.011756119400585,0.07209496962677915,0.011477289798730831,0.009631023217947916,0.018103151833453332,0.029046374107799994,0.037699835253225,0.03389407032323333,0.06299703958442082,0.026529444593962496,0.036769021192016665,0.005083592277849582,0.06927350428757083,0.033036021459237494,0.011152562149404164,0.29155418249491666,0.014446752500588748,0.2593198220545416,0.022076048677954162,0.013270423273970832,0.03255237130226667,0.026226359926370832,0.009387975020762915,0.08531273660419166,0.05954722292683332,0.021205146702199997,0.012206911199270417,0.021937152147662498,0.010295819327409582,0.03674082726945,0.07049226951381667,0.06508712140292916,0.020578868466362497,0.006853673075226249,0.024160118557091662,0.016562519811788332,0.017354458073530414,0.020526067054026247,0.026802054948191663,0.02709581074434583,0.010020928582384582,0.012517852849695,0.04405300401041666,0.009730676295725833,0.036026650333845826,0.03619208232067083,0.02051348344299833,0.003947190620984166,0.019799472353997496,0.0556653758675625,0.039639825895716664,0.034155071415229166,0.014411406443253331,0.026075439517337498,0.04536070447769999,0.0070898801000237495,0.05932954925995832,0.05670938023554583,0.04573883473329999,0.03479067852250416,0.04795744766939167,0.009047927291453333,0.013651289998525832,0.018292465731158333,0.07413882170460832,0.05280327811053749
SMARCE1,0.20918118347479625,0.10908713515443332,0.11262575336719258,0.04275239949250925,0.7418964776126037,0.11267273607475925,0.042914079667119624,0.19467769622469255,0.14935579008264444,0.07660567756608147,0.022803989314060368,0.17005279140165552,0.23167471404028517,0.01874781556080481,0.10548363605979628,0.033364210460521106,0.015595648761712962,0.09000544406699999,0.025122250341707033,0.03093140111728333,0.047369979313323325,0.07037181802924777,0.1729336517084815,0.02729881748939074,0.12410594067324443,0.035764579362819994,0.03565010562295518,0.06438114993586629,0.06965372836074074,0.023438703320568147,0.22107153727547774,0.023703596300372592,0.12350113153298146,0.1899413918476148,0.0509687801372037,0.06698943596307926,0.21892450211540737,0.10230074406147036,0.13556897556224815,0.0694610992597174,0.07937318276893703,0.03808522681370815,0.029788006081708514,0.2866392615924444,0.09432710740587036,0.038765730316161845,0.1268868695068333,0.0621499933565337,0.11076807202515183,0.08160821728603704,0.05832903144401666,0.0717021744106474,0.11879316593189627,0.03813757897356815,0.07467491201227036,0.05288925424078592,0.3000248587053666,0.22609644971332218,0.2502492901889037,0.2757526970677111,0.19371492359820738,0.10899242398203703,0.046079222642587035,0.07803305696739259,0.23164264647797775,0.051418919221128144,0.13126222736863702,0.07169329989921815,0.03802474589968185,0.038172405837748516,0.10797521107535554,0.24641386058548514,0.04099241235191666,0.13767126528654072,0.07914721831825924,0.026825261627409256,0.03625066394681926,0.15837199539186664,0.06481234678531148,2.6406444348529257,0.040871152220958884,0.2766103179201185,0.0920450901812037,0.0849574131540037,0.10523977343480741,0.061624607364776283,0.09728627222530739,0.2232774872593222,0.2813011311041555,0.2619435098294259,0.0347073938668437,0.021925263531111107,0.05028462242416148,0.05244097955001888,0.14919918105742222,0.19422576732333702,0.18015854807206663,0.14897619963579628,0.05089375695654963,0.08038815840382961,0.1988084457042444,0.011127593272122963,0.07917481133698887,0.2503909840688667,0.16596082129977777,0.03839083814007036,0.08097432361251852,0.09417198989517406,0.19296170876261481,0.07963046902465924,0.059940538313553324,0.2145968727184333,0.20658743971421106,0.06037292837461926,0.1738307976958259,0.10323144912564813,0.20052145013727032,0.12152711205791851,0.047413233234575185,0.03933317701755036,0.0643346146826574,0.05919985219997852,0.10655230621762221,0.07637598432908889
SNAI1,0.13755822050042307,0.26743305303348464,0.10860354086376924,0.1396606726157077,0.2735009929511308,0.1841749687231154,0.03489482184313385,0.056639553370800004,0.11135560410678462,0.046635215155379994,0.011008252972061539,0.10546824791143845,0.23229930503469232,0.10453754718881537,0.08172107986853078,0.05390268857681077,0.035868584837997694,0.28579130863943075,0.020971980277986926,0.04160836899602538,0.015370207842567691,0.04402059165033231,0.32873182986380767,0.022407906862592305,0.11423840669626155,0.06323404600632,0.09325964431467691,0.11769319392650769,0.16189943544881538,0.06358794107477307,0.11739984751788461,0.061186259280274616,0.15631032838758463,0.24489849242900769,0.08733715191996923,0.12942950163417694,0.2563071346496077,0.29560819931686155,0.12857315891485385,0.03873104111668154,0.2511274051669846,0.06247289787363924,0.017195002270804616,0.3242597270939077,0.15620246842675387,0.06071012292288,0.09979661163775384,0.5748649919959615,0.08694901948516154,0.1409893112241231,0.062138940555521535,0.09549038441367692,0.19668672417948463,0.06614013654188539,0.07736026896730615,0.04445431943221846,0.19181096367738462,0.1291222641699923,0.01634290858024154,0.11052540925675385,0.042988241085835384,0.06635814440210999,0.14196822208075385,0.12126891505223077,0.14806884683501537,0.13805339577514616,0.11820471161953847,0.050011395353566156,0.11955050976717693,0.02765022780733385,0.14223868910374615,0.17312667682619998,0.02157942796648385,0.1307957278047,0.07874291926822846,0.04722346050236539,0.13185635075286922,0.15216589110475384,0.041395672421750775,0.28498644453777694,0.0907437290162077,0.2622933624757154,0.23616101848079998,0.15360974376223846,0.06620730388113001,0.03552351467543077,0.09042423473829231,0.11634657865795384,0.24392856990244616,0.24557915415152307,0.061567936459850765,0.019465209310017693,0.1639169069889,0.08101606794273693,0.12308864333079231,0.08411442702969232,0.26971118614557693,0.23463055100628463,0.08060979542360769,0.07792040535480231,0.2647823127839769,0.015873799462719232,0.11947615176387692,0.17226379713955384,0.2697544935540923,0.09357096738343847,0.08336757851303077,0.21691700380257695,0.05307755987645539,0.1065019058694,0.08166224716262308,0.045751335461208464,0.31469287541658464,0.02863191687507692,0.08587450548143077,0.061391928614676926,0.11469762865070769,0.14938196014603847,0.09097415711434616,0.03783800966825769,0.07245754347499847,0.07653195349538078,2.0645131911833077,0.0973558714635
SNAI2,0.08185275375081666,0.11537057673404999,0.04047413614996,0.034808817598316666,0.13237336842486666,0.03349269593240666,0.027056429576815,0.10583615424941666,0.06961116867619999,0.035630204261644996,0.012193640444546665,0.13613041679663332,0.19197343968163333,0.3949889248975,0.10800336238321666,0.018874295083086665,0.012660523219833332,0.09806154911128333,0.008506661440618332,0.0687742161744,0.057521546831766655,0.032971632953775,0.17664178162851665,0.018224409779536665,0.05030075297931667,0.012477012607821665,0.04329450903695833,0.16645978331191666,0.08520472080686667,0.06355804365628333,0.03271403449337,0.07341579216258333,0.02230556939330833,0.5621761917581666,0.025917398191915,0.06040977199388333,0.0694975426743,0.09191235007349999,0.13892995824994997,0.028286084626644996,0.038755473587075,0.006967814335211666,0.011225232820223332,0.12386204185164999,0.14159185519689999,0.038323879537581665,0.04603746843648333,0.020628662076649998,0.03195116983996333,0.13093087247391666,0.020717253406586665,0.07892803893768333,0.060697070258849996,0.01754436277710833,0.035582259631575,0.023873192514643333,0.07709801365505,0.08389109337026666,0.027757954664968332,0.12714241528861664,0.039435843915524994,0.04759451417796666,0.048937702850833334,0.05888736832614999,0.05888136370003333,0.05868367293249999,0.05844210220488332,0.024664094153071667,0.09452990516604999,0.03935196390761833,0.13621771482248332,0.07096775228425,0.028495368941526666,0.0698827625344,0.026572918606128332,0.035175931201203325,0.09490634903413334,0.07797376527944999,0.024793932645486665,0.11880383718983331,0.04590859992213333,0.14583250691821664,0.10647125893483332,0.05432246679453333,0.07537099080503333,0.1316426516159,0.03314470475423,0.10527957159783333,0.1305890706795833,0.15009671524968332,0.04757557651098333,0.012912209432984998,0.07508369254006665,0.04197390699617667,0.14109162365195,0.06893680297386666,0.08140148300343332,0.17991984559389998,0.020608523484443333,0.022080026398479998,0.11198673897014999,0.014029762732159999,0.07447029688753333,0.07085828333119999,0.08752019701631666,0.029835693869629996,0.04921899648968333,0.15498032385979998,0.07041394099856665,0.09690034679918333,0.027405483111919995,0.10250866759215,0.2285628598707,0.006814511611509999,0.17070828723661666,0.13473133891144998,0.07836637544861666,0.0646033104949,0.17204778075494997,0.020969724840076667,0.037438797647984995,0.05869752976199999,0.07428322968928333,0.10105416238896665
SND1,0.030062182713199995,0.0353636613517,0.0444644877259,0.028996995821199998,0.05091457478084999,0.04309958115484999,0.05154173073664999,0.1191047418693,0.059609162786799993,0.05471066174034999,0.004728831991509999,0.033835444239299996,0.06042191125465,0.043051212974549995,0.05287864897865,0.011238672770324998,0.006990615056369999,0.06758148886444999,0.07263351812364999,0.0381266257185,0.026098709242099997,0.0406080764067,0.08112784012464999,0.007273786296205,0.05199497862845,0.00966907097332,0.026256693848989997,0.08768254374934999,0.10442690126769999,0.018846199510599997,0.06881623611884999,0.012546869008629998,0.0318066979802,0.10019142471524999,0.012377145607419999,0.05492369911875,0.07167512165219998,0.03644325000525,0.018903018535885,0.014129704122379998,0.07295932401229999,0.008254627777165,0.018128638534655,0.07738120827085,0.0705691750577,0.018495421510885,0.03491448943015,0.022053743539134998,0.02288309479247,0.015719794463175,0.0422879196124,0.014793054693999998,0.0346691160211,0.014318910661384998,0.03135752605865,0.010587550109455,0.3450960971865,0.1379101816774,0.013609664664749999,0.0571358640391,0.019753211583764998,0.031064056200649996,0.03229119497725,0.0228515196096,0.014414397057774997,0.02978148422865,0.0693866002225,0.031033350558099998,0.0355125701315,0.021321617762829998,0.07799042995755,0.022049721915154998,0.019921549155089997,0.056656258206349994,0.0295246981029,0.00824791601282,0.04771249255245,0.05161645685789999,0.011582358581805,0.09012894109339999,0.07966619719299999,0.06751518641505,0.043815593262099994,0.04488295400489999,0.0427384501907,0.016881119906805,0.0366690587571,0.032651510747349996,0.1226301844042,0.03036353278035,0.013192230964879998,0.023344168547149997,0.1300104078702,0.019669463981694998,0.08059742052945,0.03689106327004999,0.0949657591234,0.05085153310765,0.023953471753254997,0.019640660458595,0.07259112803305,0.007847057925299999,0.028744557397049997,0.10028761761315,0.03090536509225,0.020967742025724996,0.009813387493304999,0.05179824513105,0.025038685245749998,0.06420006394504998,0.0200515997792,0.017746720122229998,0.03854318987805,0.01789932444839,0.159098705425,0.023152896849885,0.049556461493549996,0.0403222150265,0.08118109946924999,0.01362971843838,0.015268285652014997,0.058765436945049994,0.0293801370247,0.02080989328451
SNW1,0.028495809344284997,0.033552531209515,0.03361517455711625,0.014251319677379625,0.024946508502436248,0.0360955578087925,0.024924510002442498,0.041781855792891245,0.016642766136223997,0.016053667257343748,0.006344681662483125,0.017225202612249,0.06559009905279375,0.021491067927227495,0.02889722959179,0.013869279060821499,0.00644715277054925,0.06855738243766499,0.008339589445725874,0.018271262713380372,0.01842104107190925,0.04219626563086875,0.05954679684022499,0.005355231034669,0.01702132889468787,0.013106852952942873,0.012440256501227499,0.019348791144978998,0.0379643827606425,0.017811347406844376,0.03204091999565875,0.06304602490589749,0.013870619921773499,0.037718628089283744,0.00795034170155075,0.05168746607579125,0.04309024276870999,0.0627602539155025,0.014242017454525125,0.021163395032082498,0.01673844913572062,0.0249638977929075,0.0036661652541964997,0.0792117797584475,0.03359380458569375,0.02732444159699875,0.07316303029826124,0.035400614718513745,0.026346870159181246,0.0267832784971525,0.011172870539206623,0.04715703213422125,0.03480854080439624,0.005044465558090625,0.009594027719178999,0.007736432477801999,0.019902964786250123,0.06632065876210999,0.013027469794394,0.08608369213744749,0.014862081841015623,0.020945044206430247,0.0216930351081225,0.021413130384392496,0.020426780497529873,0.04586016818220875,0.029199342325037497,0.02223650281273,0.017314558424128372,0.0041922855702375,0.07204424944143624,0.012593051796898373,0.0035018469347193742,0.06388238692470749,0.10233848853759124,0.01099133053687725,0.019470662834944374,0.03528978418044999,0.0125310998307255,0.024884284173882498,0.016927552431857375,0.0684337718186525,0.05718918616946624,0.0553193136699975,0.0314461224577325,0.02586793138788875,0.027847586877802498,0.02376948399800875,0.04665902799626749,0.0961971358679075,0.016336756525834748,0.013325601846690249,0.04548472711564874,0.06548471576234749,0.04696994012951249,0.022622838374525,0.07162564941298374,0.037439980422696244,0.019628653966804247,0.006122140646355874,0.06378517450568749,0.010528461146056375,0.039636687779214995,0.041605867792941245,0.083122484528765,0.01852311411188025,0.053310745865806246,0.0433127418829325,0.020207277369496998,0.08684777337056375,0.008884314207475874,0.017571836119293374,0.08974549959355,0.026442196992487496,0.04564290680608,0.0208124246778965,0.02178333371285875,0.03246245315744375,0.125902653202325,0.13078045393427248,0.016463614542465373,0.03722753776561375,0.072078818512855,0.05258165272315624
SOHLH1,0.03888531997441667,0.07235550162435,0.02910024327453167,0.048042565940183336,0.10969730043945,0.031553679896108335,0.04528698599138334,0.06686962854671667,0.03772041768703334,0.038952295875950005,0.007554608321933334,0.0502052724749,0.03466857188808334,0.04965477156995,0.09399828580555,0.021686626059601668,0.010687440287533333,0.07118615705778333,0.34943309769883335,0.04074082581791667,0.01679735107629,0.06196432718696667,0.12336687691413334,0.00701463220151,0.060297789065650004,0.013990548231368333,0.03144781696603167,0.04970158635826667,0.05048650291858334,0.016769535574326668,0.043958402801783335,0.03984075171261667,0.08654960875645,0.04722347800153334,0.012065571975716668,0.019194575780508333,0.13021926341131668,0.09092217832798333,0.25960372004995,0.026761485798641668,0.04141468539865,0.023510147492981668,0.012249619019420002,0.08453998999666668,0.08987243358558335,0.015335909567730002,0.16388114649370003,0.03770094000138334,0.018300550009173334,0.0793110856841,0.027687803522501667,0.046518522466516665,0.10466009755933335,0.025922886002963334,0.020198257504915003,0.014171383165508334,0.09432359732728333,0.1452174230756,0.019572887110036668,0.06384511985043334,0.04183089278675001,0.022937195992466665,0.03311015200781334,0.06410618918090001,0.08111396760496668,0.07807647378491667,0.09085554414023334,0.025463964391946668,0.02521813549621667,0.03489922869183334,0.10283876309416667,0.11103647675633334,0.01624794365544667,0.06109569074973333,0.009710070524443335,0.022629687758845,0.0381598616124,0.0374545643636,0.016233557505168333,0.03489717840913333,0.06220010969746667,0.22679509628455002,0.058408111843816675,0.08387638182943334,0.04065334708938333,0.33872344601538334,0.009928049746831667,0.059625638053833335,0.09070553178935001,0.06399444877375,0.02250328783039,0.021964371022695002,0.15410881571793333,0.052609570654433335,0.033794707229965,0.014438466658561667,0.09747078127178334,0.023448741526116666,0.11596296437065001,0.01891447299231,0.033207916321225,0.017074891011113334,0.07781027874770001,0.04108493159773334,0.035577188837966664,0.010454323144543334,0.02401277429688667,0.0512037601498,0.02842819477685,0.027477717888508335,0.03309368140345667,0.015100195399986667,0.08441697303466668,0.035181825990650006,0.026146571845533335,0.02674450262361,0.033895341939156665,0.2769378351371,0.3688356063165,0.036190906792833336,0.009010343210311668,0.017255350060091667,0.10954421266451667,0.053989410911533336
SOHLH2,0.08292252860899998,0.07306374431749998,0.07001498483299999,0.038176573134799996,0.0793889511025,0.03616173224579999,0.04164675136149999,0.04046699479419999,0.151087549937,0.10065568010599998,0.005907321129599999,0.054441432642499996,0.11595394594999998,0.047397880612149994,0.09084841999699998,0.021002925189099998,0.007350783369999998,0.03752923312,0.018318711563449996,0.028570600832099998,0.027329849446849998,0.080137278515,0.10428739891249998,0.017331459156099998,0.11919162743699999,0.025949639274299996,0.02134224873385,0.023630462213999996,0.07697320300299998,0.05740333707649999,0.11628909848949998,0.10028715952449999,0.01832656286745,0.11972109975049999,0.021430134267999997,0.08788945980199998,0.26650515368249994,0.060588512968,0.09287552854849998,0.16739372693199997,0.18469849165449997,0.03872150270305,0.030442940553499998,0.11287721619499999,0.16718223243049998,0.07231198195949999,0.079512118434,0.05929893628599999,0.023662014641949995,0.09960704031549998,0.023267682898549996,0.050010352947499996,0.08339017190349998,0.0759726524495,0.018131457963049998,0.04639266834689999,0.10391200843999998,0.06627432918349999,0.04800419756355,0.052806889291,0.044683930172599994,0.009440260717649999,0.043740939491549995,0.10330500449949999,0.029623853263699994,0.0526817591335,0.058109954436499994,0.043927064466999996,0.019998105489049997,0.05179603390099999,0.08171882556449998,0.0575917683725,0.013905297302449998,0.19731406506299998,0.015120482879049997,0.0395991312783,0.04974782496999999,0.09689441478349999,0.04643624308409999,0.03343678998065,0.129097028846,0.23866982746999998,0.1453968266565,0.06575172676099998,0.059549196601,0.06491409076549999,0.049438679874999995,0.09405960333299998,0.143863368844,0.025044923700249997,0.007451378202499999,0.016888105833349997,0.0704777210625,0.04374604283915,0.08202846136599999,0.054229938140999995,0.20446267735499996,0.1311947991335,0.023107565367599996,0.04229428765889999,0.13741548543399998,0.022875951899599997,0.08757295410949999,0.12837029251949997,0.078496355979,0.017582553672149996,0.029538126838149995,0.07868086162299999,0.12181887003799999,0.026100531523049995,0.025730587892699996,0.05036905939899999,0.13847737429999998,0.05282700825749999,0.07682550034649999,0.03790957972815,0.042094717325349994,0.09907364234999999,0.21099201804399997,0.07597019891699998,0.024462406014099998,0.06642055972049998,0.12335232785049999,0.13244806353449998
